timestamp,device_id,device_type,location,power_watts,energy_kwh,operational_status,room_temp,outdoor_temp,humidity,light_level,motion_detected,door_status,user_id,user_presence,wifi_signal,weather_condition,electricity_price,anomaly_score,hour_of_day,day_of_week,is_weekend,month,season
2023-01-21 06:16:00,D001,light,living_room,30,0.42144694352026635,0,21.290783126607778,13.690774324287965,51,80,0,0,U003,0,-68,cloudy,0.16488198400663512,0.0026531696203479175,6,5,True,1,1
2023-01-21 06:17:00,D003,refrigerator,living_room,71,0.33533806136395494,1,22.522247841198546,10.006512679522078,43,31,0,0,U003,1,-96,cloudy,0.11489281188899846,0.0049133951028869196,6,5,True,1,1
2023-01-21 06:18:00,D003,coffee_maker,kitchen,86,0.5390441800930724,0,19.435146986747906,15.638565862559657,62,39,1,0,U003,1,-79,clear,0.14261991449568856,0.006545789179072181,6,5,True,1,1
2023-01-21 06:19:00,D001,coffee_maker,bathroom,121,0.6016161548091061,1,21.132913204852322,19.406610989731927,35,69,0,1,U001,1,-42,rainy,0.19379045536055126,8.60478116969321e-05,6,5,True,1,1
2023-01-21 06:20:00,D003,light,bedroom,84,0.11630414234631092,0,23.16273661967688,10.908327800707799,77,23,1,0,U001,0,-62,clear,0.14876093389222805,0.04463825131953665,6,5,True,1,1
2023-01-21 06:21:00,D001,refrigerator,kitchen,145,0.5387314839773087,1,22.228799975854685,11.92447646281474,59,37,1,0,U004,0,-25,rainy,0.15316042147726028,0.08817461208682613,6,5,True,1,1
2023-01-21 06:22:00,D001,oven,bedroom,70,0.25518526320558443,0,19.653844915746255,15.970855858214415,49,71,1,1,U004,1,-34,cloudy,0.10428923214235689,0.07759467940849413,6,5,True,1,1
2023-01-21 06:23:00,D001,oven,bathroom,85,0.6436487565630673,1,20.747155687758955,10.286498521980933,37,74,0,0,U001,1,-34,rainy,0.13987367598902326,0.07315974059827073,6,5,True,1,1
2023-01-21 06:24:00,D004,oven,kitchen,8,0.8172126971923167,0,22.847363182885278,15.247845401581555,57,65,1,0,U001,1,-27,clear,0.1522462085739348,0.07951647666348953,6,5,True,1,1
2023-01-21 06:25:00,D002,oven,living_room,21,0.32576445578823143,0,18.05806426704055,11.308262169640251,72,31,1,1,U002,0,-84,rainy,0.19021123352107397,0.08070006804290038,6,5,True,1,1
2023-01-21 06:26:00,D004,oven,bathroom,138,0.12548012738921843,1,18.607660040315647,19.21731662001599,53,37,0,1,U005,1,-74,rainy,0.1879310708565039,0.07795524602287945,6,5,True,1,1
2023-01-21 06:27:00,D001,oven,kitchen,18,0.827187780311002,0,20.919551202937605,12.335154998537368,74,29,0,0,U001,1,-26,clear,0.18512510555152475,0.04110322213118307,6,5,True,1,1
2023-01-21 06:28:00,D001,refrigerator,living_room,135,0.03152802677719291,0,20.55069799784776,16.453233716658882,58,49,0,1,U003,1,-92,cloudy,0.10191168432016606,0.036988375465481116,6,5,True,1,1
2023-01-21 06:29:00,D002,refrigerator,living_room,69,0.3143739481791725,0,18.612677593809785,16.776942819371946,64,47,0,1,U004,0,-43,cloudy,0.1553727055027475,0.047683263060455866,6,5,True,1,1
2023-01-21 06:30:00,D001,refrigerator,kitchen,70,0.06314343131832956,0,22.924490881798057,12.06762063933116,61,24,1,1,U004,0,-89,rainy,0.16894705574446148,0.019657450034964642,6,5,True,1,1
2023-01-21 06:31:00,D001,coffee_maker,living_room,120,0.8382109076749851,0,22.400063895117942,17.609611991617566,41,36,0,1,U003,0,-77,clear,0.15870061655825932,0.030817469093948426,6,5,True,1,1
2023-01-21 06:32:00,D003,light,bedroom,121,0.5453674567437455,0,23.42294356520999,11.254937610939537,58,28,1,1,U005,0,-8,rainy,0.12899526706084335,0.0844204613538165,6,5,True,1,1
2023-01-21 06:33:00,D002,coffee_maker,bedroom,113,0.6294006909307669,0,22.05380321026093,14.127267270027343,57,28,0,0,U002,0,-67,clear,0.13769785318903438,0.004490707165092678,6,5,True,1,1
2023-01-21 06:34:00,D003,light,kitchen,6,0.2593367933269298,1,23.006288605599302,10.814932572484715,58,93,1,0,U001,0,-2,clear,0.10376498792455752,0.09373108661488244,6,5,True,1,1
2023-01-21 06:35:00,D004,oven,kitchen,141,0.6852125255922457,1,19.088087903722773,14.115260224714028,31,68,1,1,U004,0,-64,rainy,0.15576864991428782,0.02499761119315227,6,5,True,1,1
2023-01-21 06:36:00,D001,light,kitchen,26,0.1264710602882948,0,20.941824684635872,19.63180363231692,60,79,0,1,U005,1,-11,cloudy,0.13401904132471582,0.043357733641485346,6,5,True,1,1
2023-01-21 06:37:00,D001,oven,bathroom,43,0.349626264430398,0,22.088350019236984,19.2321325388628,33,66,0,1,U005,1,-82,clear,0.18952816071656386,0.012120617414865087,6,5,True,1,1
2023-01-21 06:38:00,D004,coffee_maker,bathroom,26,0.12703378555106926,1,23.62463869083443,10.837936471858509,66,26,0,1,U004,1,-64,clear,0.12946198816606774,0.0072324877635401635,6,5,True,1,1
2023-01-21 06:39:00,D003,coffee_maker,bedroom,142,0.23533839275791435,0,21.550888775107016,16.526504558582367,53,15,1,1,U003,0,-16,clear,0.17291494641327634,0.02437980937364356,6,5,True,1,1
2023-01-21 06:40:00,D002,oven,kitchen,117,0.04863739675188883,0,23.00576746047135,15.1374891000713,57,39,0,0,U001,0,-60,rainy,0.11317225711215423,0.09104903821085426,6,5,True,1,1
2023-01-21 06:41:00,D003,refrigerator,living_room,132,0.5980320613204128,0,18.8658249664147,15.561222947401198,75,80,1,0,U001,0,-51,cloudy,0.10720584202966171,0.05300070315173372,6,5,True,1,1
2023-01-21 06:42:00,D004,light,bathroom,42,0.0577761167767018,1,19.478701536828343,15.441234164004522,44,14,0,0,U001,1,-27,cloudy,0.13496231760572314,0.05299489563075996,6,5,True,1,1
2023-01-21 06:43:00,D003,coffee_maker,bathroom,60,0.2780591434514196,1,18.94480399877037,19.64503698844716,38,79,0,0,U003,0,-33,cloudy,0.1320802876733241,0.017610191285210786,6,5,True,1,1
2023-01-21 06:44:00,D002,light,bedroom,116,0.9667627373290151,0,24.067545004908226,18.036685302972902,32,45,0,0,U004,1,-39,clear,0.10626025951866369,0.048613743163975834,6,5,True,1,1
2023-01-21 06:45:00,D001,light,bedroom,39,0.793095580578899,0,23.036281443084327,11.341077226173542,47,76,1,0,U003,0,-19,cloudy,0.18703583679928834,0.07185669161368939,6,5,True,1,1
2023-01-21 06:46:00,D003,light,bathroom,113,0.20817762301152687,0,19.161626002632914,11.976888831845011,73,84,1,1,U002,1,-70,cloudy,0.1137242850133347,0.09098638095489296,6,5,True,1,1
2023-01-21 06:47:00,D004,light,bedroom,80,0.8193734896787015,0,18.2198091148536,16.24470396306822,57,97,1,1,U004,1,-88,clear,0.19166383888180358,0.0020056758857099565,6,5,True,1,1
2023-01-21 06:48:00,D002,coffee_maker,bedroom,69,0.767146545926327,0,18.831458712878575,10.415271091684557,37,18,0,0,U001,1,-66,clear,0.10875415631507553,0.03510257833710543,6,5,True,1,1
2023-01-21 06:49:00,D003,refrigerator,bedroom,93,0.20072579247431388,0,19.537283850386206,18.263074376177094,39,44,1,0,U003,1,-76,clear,0.14891306086055367,0.05017871027396329,6,5,True,1,1
2023-01-21 06:50:00,D004,light,living_room,12,0.04449849021410768,0,21.325500279254992,10.741454978571257,39,85,1,1,U005,0,-61,cloudy,0.10664506382055995,0.048170886010745845,6,5,True,1,1
2023-01-21 06:51:00,D001,light,bathroom,99,0.32411020827414005,1,22.432614349436978,17.336207952832464,44,86,1,1,U005,0,-99,clear,0.15376419227660373,0.024272791688978803,6,5,True,1,1
2023-01-21 06:52:00,D004,oven,kitchen,24,0.6001000176752147,0,23.28852524506751,10.405655433184087,31,59,1,0,U005,0,-63,clear,0.14412294235304546,0.017981956116089406,6,5,True,1,1
2023-01-21 06:53:00,D002,coffee_maker,bathroom,107,0.3054451384633845,1,23.087580324532457,17.667624180844186,47,4,1,0,U003,1,-2,rainy,0.16014415375550334,0.050874891943949944,6,5,True,1,1
2023-01-21 06:54:00,D002,light,bathroom,55,0.8920813387097656,0,23.1125931937127,16.577187112327433,51,39,1,0,U004,1,-97,rainy,0.15607944863511122,0.07443105475079932,6,5,True,1,1
2023-01-21 06:55:00,D004,refrigerator,kitchen,78,0.13787714727861444,0,19.768514054530733,13.964797649756605,45,62,0,0,U003,1,-46,clear,0.1222621426905079,0.07544069063097321,6,5,True,1,1
2023-01-21 06:56:00,D002,coffee_maker,bathroom,61,0.6124216141623015,1,23.744125346737412,10.874341518359751,37,28,0,1,U004,1,-66,rainy,0.19323425671383931,0.054934401949389956,6,5,True,1,1
2023-01-21 06:57:00,D002,oven,bathroom,3,0.26238313785595724,1,23.042539496859277,16.480258654450083,30,99,0,0,U004,0,-84,clear,0.15778846168865182,0.0345465546606414,6,5,True,1,1
2023-01-21 06:58:00,D001,coffee_maker,bedroom,47,0.1755496170550811,1,20.50831758510454,17.368138907004464,79,74,1,0,U002,1,-71,cloudy,0.16972960917776317,0.06713358773493001,6,5,True,1,1
2023-01-21 06:59:00,D003,light,bathroom,101,0.14044050081306736,1,24.279070232131147,12.965186935141707,41,89,1,0,U004,0,-79,clear,0.1708180917771491,0.08932677022023071,6,5,True,1,1
2023-01-21 07:00:00,D001,coffee_maker,bathroom,102,0.30430722497279683,0,18.36055233183022,10.205722578182241,38,75,0,1,U002,0,-79,rainy,0.12757145138206685,0.059438023788801024,7,5,True,1,1
2023-01-21 07:01:00,D004,refrigerator,living_room,78,0.4909352408765931,0,20.694145266825426,15.443592141494179,51,24,1,1,U001,0,-78,rainy,0.10025834190018976,0.08011845014240257,7,5,True,1,1
2023-01-21 07:02:00,D002,refrigerator,bathroom,28,0.04688419307878011,1,20.718819705883735,15.612334946773208,70,21,1,1,U002,0,-89,rainy,0.16939405903019628,0.047721138146627096,7,5,True,1,1
2023-01-21 07:03:00,D004,oven,living_room,40,0.48700722627934967,0,22.349241910986354,12.78734218720327,44,17,1,1,U004,0,-69,cloudy,0.1868630738173907,0.0549247896065293,7,5,True,1,1
2023-01-21 07:04:00,D002,light,kitchen,109,0.42773814955003686,0,24.20596944887562,17.95845427243599,31,80,1,0,U004,0,-1,cloudy,0.17571213678467607,0.02777347788916197,7,5,True,1,1
2023-01-21 07:05:00,D001,oven,bathroom,97,0.26309064622558687,1,20.124022653117926,16.087222789344256,61,2,1,1,U002,1,-9,rainy,0.1809610196574184,0.012268827263829352,7,5,True,1,1
2023-01-21 07:06:00,D002,light,bathroom,141,0.6695487121363787,1,18.36394747810039,17.057935580293403,35,20,1,1,U005,1,-23,cloudy,0.13416580583332857,0.009157728713912561,7,5,True,1,1
2023-01-21 07:07:00,D004,coffee_maker,bedroom,26,0.22646407857754547,0,18.45938959132581,11.54678795414984,37,64,0,0,U003,1,-60,cloudy,0.17335963836504403,0.08588647192241733,7,5,True,1,1
2023-01-21 07:08:00,D001,refrigerator,bathroom,92,0.46463105960196205,1,21.05309664883245,12.27912116662097,78,72,0,1,U001,1,-86,rainy,0.1990880742225101,0.07391848926515296,7,5,True,1,1
2023-01-21 07:09:00,D003,coffee_maker,living_room,65,0.5721120754196496,0,18.00154703575403,19.917307965886195,64,73,0,0,U001,1,-77,cloudy,0.1366787189222929,0.07908223390044894,7,5,True,1,1
2023-01-21 07:10:00,D003,oven,living_room,2,0.7468776289977556,0,23.569567223542528,17.83421592413046,68,91,0,1,U004,0,-88,rainy,0.1952569398062876,0.06546452240393444,7,5,True,1,1
2023-01-21 07:11:00,D002,refrigerator,bathroom,15,0.32478062864068435,0,18.314217363629012,19.321061968987003,30,93,1,0,U002,0,-39,cloudy,0.11327319260393047,0.06199308679239014,7,5,True,1,1
2023-01-21 07:12:00,D003,coffee_maker,kitchen,84,0.9979436328681992,1,23.122630953353905,12.988367785771405,53,37,1,0,U003,1,-74,clear,0.16380256395065812,0.04753443630486301,7,5,True,1,1
2023-01-21 07:13:00,D002,light,bedroom,27,0.2274020348925957,0,18.739749415889968,11.648471006268746,60,25,0,0,U005,1,-50,cloudy,0.11475420468140379,0.07248030762674987,7,5,True,1,1
2023-01-21 07:14:00,D001,coffee_maker,kitchen,50,0.7008732420602042,0,21.711151880995953,15.573443364999143,65,86,0,1,U002,1,-95,cloudy,0.14585515600408167,0.08767100451535709,7,5,True,1,1
2023-01-21 07:15:00,D004,oven,bedroom,16,0.9421715213962437,1,23.060630517388887,11.62707375066063,52,42,1,1,U001,1,-88,clear,0.1335937739778759,0.05973156645461547,7,5,True,1,1
2023-01-21 07:16:00,D003,refrigerator,bathroom,133,0.45173398902933437,1,19.76775111601397,15.57776509500714,55,71,1,1,U003,0,-64,cloudy,0.10923018281597449,0.07842440641720645,7,5,True,1,1
2023-01-21 07:17:00,D004,light,kitchen,133,0.9368340151796584,0,21.761951102606094,13.388100554619694,68,84,1,1,U001,0,-49,rainy,0.1332012172354035,0.047867817164187025,7,5,True,1,1
2023-01-21 07:18:00,D002,light,living_room,52,0.9711416115659891,1,23.826987466342466,17.791865521275877,55,0,0,1,U004,1,-50,rainy,0.1317415548743816,0.0596039958784358,7,5,True,1,1
2023-01-21 07:19:00,D001,coffee_maker,bathroom,46,0.8938280654886464,0,23.063227201138115,11.59171680970785,53,96,1,0,U001,0,-48,cloudy,0.16273615102697458,0.0747326223494943,7,5,True,1,1
2023-01-21 07:20:00,D002,coffee_maker,kitchen,21,0.9921089906998461,0,22.654365819891485,16.742415496169937,47,56,1,0,U003,1,-57,rainy,0.15032246506664082,0.09171367543600008,7,5,True,1,1
2023-01-21 07:21:00,D003,coffee_maker,bathroom,106,0.18018716868011841,1,23.176396722333738,17.73217708684505,56,70,0,1,U001,0,-93,rainy,0.14787942679713464,0.02479792221414311,7,5,True,1,1
2023-01-21 07:22:00,D002,light,kitchen,38,0.792974440648398,0,23.124173850602137,13.841305935697463,42,3,1,1,U002,0,-51,clear,0.19534532646740757,0.03937806723492357,7,5,True,1,1
2023-01-21 07:23:00,D003,coffee_maker,living_room,19,0.05716069536404744,1,23.114481848336005,19.18695204534786,47,41,1,0,U002,0,-60,cloudy,0.19511178803617707,0.04003167325896102,7,5,True,1,1
2023-01-21 07:24:00,D003,oven,living_room,39,0.11377728359962669,1,24.172032310554673,11.621795914708521,59,47,0,1,U001,0,-91,cloudy,0.14229626830116301,0.09374728325150988,7,5,True,1,1
2023-01-21 07:25:00,D004,light,bedroom,30,0.6850987384633589,0,22.735735795249532,16.4536439011965,47,59,0,0,U002,1,-27,rainy,0.13699779375620766,0.027914798356734518,7,5,True,1,1
2023-01-21 07:26:00,D001,refrigerator,kitchen,59,0.6722594402504476,1,19.342934968606503,14.310544913513224,34,3,0,0,U005,1,-68,cloudy,0.11278578295357111,0.012675520355758108,7,5,True,1,1
2023-01-21 07:27:00,D002,coffee_maker,living_room,38,0.22207657687753057,0,20.045641710112765,15.610346363409292,60,2,0,0,U005,0,-5,rainy,0.10294271471624508,0.0037757432443348508,7,5,True,1,1
2023-01-21 07:28:00,D002,coffee_maker,bathroom,123,0.7966208785051987,0,18.03656715482816,13.528276037754544,46,38,0,0,U005,0,-57,rainy,0.15058802763400644,0.009472974438757376,7,5,True,1,1
2023-01-21 07:29:00,D004,refrigerator,living_room,111,0.8091250974166297,1,21.41165472405912,17.918478986296734,58,66,0,1,U002,1,-60,cloudy,0.17490303434684906,0.004666132182652882,7,5,True,1,1
2023-01-21 07:30:00,D001,light,kitchen,139,0.11402697372180937,1,24.954342844774892,13.244513160580535,51,50,0,1,U003,1,-71,rainy,0.10600729568719996,0.033255569433413734,7,5,True,1,1
2023-01-21 07:31:00,D002,oven,bathroom,117,0.14545544391341547,1,24.134555898866353,18.51616017798969,60,50,1,0,U003,1,-20,rainy,0.19999272797418896,0.09725665689119367,7,5,True,1,1
2023-01-21 07:32:00,D003,oven,living_room,112,0.35389491078400737,1,24.603448387799247,17.340776576757975,47,59,0,0,U003,0,-23,cloudy,0.18893410281103257,0.018863115402209564,7,5,True,1,1
2023-01-21 07:33:00,D002,light,kitchen,119,0.1730236337688822,0,23.240160400382177,18.844396703685803,35,67,0,1,U001,0,-94,rainy,0.10448879614403866,0.059530340956334776,7,5,True,1,1
2023-01-21 07:34:00,D004,coffee_maker,kitchen,103,0.12288236179821665,0,24.589900830226156,18.577035563209627,42,0,0,1,U004,1,-18,clear,0.1409077409195963,0.09890724763035594,7,5,True,1,1
2023-01-21 07:35:00,D002,refrigerator,living_room,33,0.1306001160844965,1,20.794510766019776,18.413146746616768,46,76,1,1,U003,0,-49,rainy,0.1904937291845218,0.07624192409772645,7,5,True,1,1
2023-01-21 07:36:00,D001,refrigerator,living_room,72,0.13366093686850955,1,18.788714825548784,12.507536909764312,56,16,0,0,U002,1,-23,clear,0.12047025779042818,0.09129995158752245,7,5,True,1,1
2023-01-21 07:37:00,D003,refrigerator,kitchen,32,0.047468620216208124,1,20.41039598792243,12.811434836018261,76,63,1,1,U005,0,-58,cloudy,0.11612553855924472,0.08085209993967456,7,5,True,1,1
2023-01-21 07:38:00,D004,oven,kitchen,124,0.7384838528970779,1,23.886488546964326,13.99631906991486,56,12,0,1,U005,1,-59,cloudy,0.16567406870197338,0.09283094907051274,7,5,True,1,1
2023-01-21 07:39:00,D003,refrigerator,kitchen,20,0.008857485883966287,0,24.35139576934392,14.365530640749613,77,44,1,1,U004,1,-87,cloudy,0.15286832781984838,0.07676798752669063,7,5,True,1,1
2023-01-21 07:40:00,D004,light,living_room,131,0.2771161540530306,0,24.849696493348365,17.277763421910652,61,74,0,0,U005,0,-92,cloudy,0.14568911080867933,0.023826116074037243,7,5,True,1,1
2023-01-21 07:41:00,D001,refrigerator,kitchen,48,0.5648893712731595,0,24.21128348006497,13.605445004141865,64,48,0,0,U001,1,-97,rainy,0.1540602464673043,0.0247008328110522,7,5,True,1,1
2023-01-21 07:42:00,D003,coffee_maker,bedroom,58,0.8263488780677953,1,21.876400759736704,14.71390298860818,37,0,0,0,U002,0,-54,rainy,0.15813968854797833,0.005222278541143344,7,5,True,1,1
2023-01-21 07:43:00,D004,refrigerator,bedroom,50,0.3785361363878733,1,24.317852158473187,14.182263932557335,59,56,0,0,U004,1,-100,cloudy,0.12536587028116594,0.06826385414532728,7,5,True,1,1
2023-01-21 07:44:00,D001,refrigerator,living_room,22,0.8230042194383981,0,22.263277553726567,18.778062405255323,69,57,0,1,U002,1,-94,rainy,0.10935859110853108,0.04250671868377176,7,5,True,1,1
2023-01-21 07:45:00,D004,oven,living_room,76,0.7183076985965324,1,19.52452095578981,17.4099353170043,67,17,1,0,U004,0,-78,clear,0.15620493047953052,0.054549564694566705,7,5,True,1,1
2023-01-21 07:46:00,D004,refrigerator,bathroom,63,0.6796157356229526,1,22.51554424389749,17.314240096493947,50,71,0,1,U003,0,-66,cloudy,0.16081941932014898,0.025903852876323488,7,5,True,1,1
2023-01-21 07:47:00,D004,refrigerator,bedroom,30,0.4898882770321077,1,21.347785535731596,12.31008823317383,74,5,0,0,U004,1,-86,cloudy,0.16897844610876123,0.022075885655420825,7,5,True,1,1
2023-01-21 07:48:00,D002,oven,bathroom,57,0.21172070701455636,0,18.059737032444016,15.556514479231968,31,32,1,1,U004,1,-57,rainy,0.1820504325285835,0.007555783385139936,7,5,True,1,1
2023-01-21 07:49:00,D001,light,bedroom,81,0.237938373802147,0,18.43640446218678,12.539509621631932,77,36,0,1,U004,0,-17,cloudy,0.15251169929863664,0.03919310567013057,7,5,True,1,1
2023-01-21 07:50:00,D001,light,kitchen,42,0.3085222043728011,0,22.634336563229276,11.306106056197807,36,74,0,0,U001,0,-46,rainy,0.1390366594140981,0.08275428073306369,7,5,True,1,1
2023-01-21 07:51:00,D002,oven,bedroom,133,0.13316227805926462,1,24.794707103726545,11.472436839136465,63,23,0,0,U005,1,-1,rainy,0.14103992010359045,0.014581263804890067,7,5,True,1,1
2023-01-21 07:52:00,D003,light,kitchen,90,0.7415883982623914,0,18.679653725026327,19.657186043257905,31,28,0,1,U001,0,-89,clear,0.1678237208446678,0.06876389810674906,7,5,True,1,1
2023-01-21 07:53:00,D003,oven,bathroom,98,0.9605946317634882,0,21.484279475040267,17.31882168944655,62,58,1,0,U002,0,-8,clear,0.13385780522693042,0.0006825882550800411,7,5,True,1,1
2023-01-21 07:54:00,D002,oven,living_room,117,0.15176534966290522,0,23.748628090173177,15.450073570543815,55,57,0,1,U001,0,-57,rainy,0.15779699792452817,0.08809779709535101,7,5,True,1,1
2023-01-21 07:55:00,D004,coffee_maker,living_room,56,0.45079726589619573,0,21.996028958042377,10.34435897761038,60,45,0,1,U003,0,-91,cloudy,0.13054832729453827,0.06620739724338943,7,5,True,1,1
2023-01-21 07:56:00,D002,coffee_maker,bedroom,35,0.9857488937558719,1,20.196396767091343,19.47697851297736,39,17,1,0,U002,1,-29,rainy,0.16651076494392802,0.039122003476916925,7,5,True,1,1
2023-01-21 07:57:00,D003,coffee_maker,living_room,14,0.1276095112844693,1,24.066561807892096,16.651785822836032,62,75,0,1,U003,1,-66,cloudy,0.11906144546933616,0.009515263644663841,7,5,True,1,1
2023-01-21 07:58:00,D002,oven,kitchen,64,0.4538396394441192,0,20.31965858615497,18.009837098994524,60,10,1,1,U002,0,-41,rainy,0.1468441804953574,0.05116065524910991,7,5,True,1,1
2023-01-21 07:59:00,D003,light,kitchen,29,0.9362184456055063,0,19.76244400548356,12.592346676221826,77,98,0,1,U003,0,-85,cloudy,0.1155048429799083,0.06499458053959704,7,5,True,1,1
2023-01-21 08:00:00,D003,oven,kitchen,14,0.5739752212468,0,21.30225492698506,14.49169262568373,61,3,1,0,U003,1,-57,clear,0.19498464745887262,0.05575112128926976,8,5,True,1,1
2023-01-21 08:01:00,D002,oven,bathroom,90,0.4475463924649684,1,21.711202605426386,16.103907018274953,69,53,0,1,U005,1,-76,rainy,0.17075157695209167,0.09116988121129221,8,5,True,1,1
2023-01-21 08:02:00,D004,light,living_room,114,0.1951682843023731,1,18.23506644721113,13.000302604304487,41,19,0,1,U003,0,-15,cloudy,0.16373596693675152,0.03419230818762307,8,5,True,1,1
2023-01-21 08:03:00,D004,refrigerator,living_room,131,0.482451706057213,1,18.82478280982779,18.139209273786854,34,41,0,1,U002,0,-4,clear,0.1106743696979604,0.013620955958498548,8,5,True,1,1
2023-01-21 08:04:00,D002,oven,living_room,3,0.25882723989607725,0,19.310812743585345,16.383450229815857,48,17,0,0,U003,1,-13,rainy,0.18934967137059144,0.0870343676978711,8,5,True,1,1
2023-01-21 08:05:00,D001,refrigerator,kitchen,149,0.9959936735606623,0,19.414250816311185,15.342453514030767,70,14,0,0,U002,1,-40,rainy,0.14411490472831975,0.05909160694442736,8,5,True,1,1
2023-01-21 08:06:00,D004,light,bathroom,95,0.6757098361494129,0,18.55690488456219,18.724895157469824,72,30,1,1,U003,1,-59,clear,0.15906730781223824,0.06565079021904524,8,5,True,1,1
2023-01-21 08:07:00,D001,oven,bathroom,115,0.302248593761579,0,20.455891909568297,12.126543216331505,41,25,0,1,U005,1,-59,cloudy,0.11969848671403184,0.0668856126018363,8,5,True,1,1
2023-01-21 08:08:00,D004,light,kitchen,61,0.4607291229252167,1,18.951747349694127,10.417942684707729,33,80,1,0,U003,1,-39,rainy,0.17118950046916798,0.00899298052740657,8,5,True,1,1
2023-01-21 08:09:00,D003,light,bathroom,103,0.03485074931739418,0,20.432526114755152,12.593870978948534,61,13,1,1,U001,0,-14,clear,0.16887462285862054,0.02269142708085138,8,5,True,1,1
2023-01-21 08:10:00,D003,coffee_maker,kitchen,25,0.1253472628089891,0,19.65255320027455,11.791685249531639,68,1,1,0,U004,0,-46,cloudy,0.17684072848011928,0.005256555151357967,8,5,True,1,1
2023-01-21 08:11:00,D003,light,bedroom,146,0.8529501811939962,0,22.79026192924524,15.549478580946396,64,48,0,0,U003,0,-9,cloudy,0.18258198418177296,0.07330433957687131,8,5,True,1,1
2023-01-21 08:12:00,D003,coffee_maker,bathroom,84,0.40335641639320663,1,18.78188533452742,17.799630925159512,79,48,1,1,U001,0,-41,clear,0.1000270592327781,0.08642871469538171,8,5,True,1,1
2023-01-21 08:13:00,D001,oven,bathroom,90,0.5053519666443207,0,18.594462848809396,15.905082996239866,69,16,1,0,U004,1,-91,rainy,0.11808738140886384,0.05785137321599041,8,5,True,1,1
2023-01-21 08:14:00,D001,light,bedroom,107,0.3464379021614301,0,24.617891852737312,18.681570944195244,59,29,1,0,U001,0,-97,cloudy,0.17237234188774309,0.07951312178839604,8,5,True,1,1
2023-01-21 08:15:00,D004,coffee_maker,bedroom,10,0.23360977300664565,0,24.222894172868024,14.642755709829748,61,56,0,1,U003,0,-93,rainy,0.16467310164111015,0.045026334609273036,8,5,True,1,1
2023-01-21 08:16:00,D003,light,kitchen,120,0.7256256976183573,0,20.356075497723683,15.011408776823565,78,5,1,1,U002,1,-92,cloudy,0.18807837476462536,0.031480038761080124,8,5,True,1,1
2023-01-21 08:17:00,D004,coffee_maker,living_room,98,0.3799311916250032,1,19.063043543747025,18.08457430118228,71,2,0,0,U003,1,-24,clear,0.19833783345080822,0.026323929810083947,8,5,True,1,1
2023-01-21 08:18:00,D002,coffee_maker,kitchen,53,0.8129354624221574,0,21.007401248196658,12.0183375171008,46,67,0,0,U001,0,-91,clear,0.14399956313277307,0.03297789355818,8,5,True,1,1
2023-01-21 08:19:00,D004,coffee_maker,bedroom,110,0.6548692286388053,0,23.375826549600387,19.058651610427894,42,22,0,0,U005,0,-25,clear,0.1062241675613389,0.08334605388187016,8,5,True,1,1
2023-01-21 08:20:00,D004,refrigerator,living_room,54,0.7967401731685548,0,19.981929160900922,12.698454839272605,65,4,0,1,U005,1,-85,clear,0.11278384493131072,0.032743472148012764,8,5,True,1,1
2023-01-21 08:21:00,D001,coffee_maker,kitchen,14,0.19882859417263032,1,18.89938158550283,12.923690929799307,73,57,0,0,U004,0,-58,clear,0.16081255202391587,0.013635251534499038,8,5,True,1,1
2023-01-21 08:22:00,D004,refrigerator,kitchen,140,0.8282064220343321,1,23.241664145736472,16.242293866655842,58,9,1,0,U003,1,-32,rainy,0.1764399133953793,0.05515432212596958,8,5,True,1,1
2023-01-21 08:23:00,D002,refrigerator,bedroom,42,0.7166812447910578,1,20.399147492660756,15.26905687802385,33,60,1,0,U005,0,-35,rainy,0.13888910248354175,0.04956520616902599,8,5,True,1,1
2023-01-21 08:24:00,D003,coffee_maker,bathroom,21,0.23981610582105306,1,21.374806906191026,12.374705134140223,51,63,1,0,U004,1,-76,cloudy,0.11477816456119487,0.07466033798037229,8,5,True,1,1
2023-01-21 08:25:00,D002,light,bathroom,104,0.21609098201648047,0,23.80314353129068,16.40530320570496,69,17,1,0,U003,1,-43,cloudy,0.12494183157016175,0.006162010320917566,8,5,True,1,1
2023-01-21 08:26:00,D002,light,bedroom,119,0.3730594032528155,1,21.410663761468953,18.62237534883826,49,9,1,1,U001,0,-96,clear,0.16297660366058508,0.08673646775983668,8,5,True,1,1
2023-01-21 08:27:00,D004,refrigerator,living_room,46,0.8681107529466475,0,23.8950683338402,13.15191235687148,76,19,0,0,U002,1,-18,clear,0.1399666391446929,0.027441234390246885,8,5,True,1,1
2023-01-21 08:28:00,D003,light,bathroom,147,0.8150390284229279,1,20.372866545830707,17.13359876912624,54,42,1,0,U004,1,-75,cloudy,0.18194799124900277,0.0990518520569152,8,5,True,1,1
2023-01-21 08:29:00,D004,light,bathroom,84,0.950779145671064,1,20.295063082286084,12.904999577699252,42,93,1,1,U004,0,-16,cloudy,0.18178650630353105,0.008755311767018126,8,5,True,1,1
2023-01-21 08:30:00,D004,light,kitchen,31,0.10208310191498993,1,19.938492607111915,18.59638313592192,69,81,1,1,U004,1,-87,cloudy,0.15036901201418879,0.08370278781627837,8,5,True,1,1
